X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
THETAbin2	SILCATbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.305000	-0.937179	0.062821	-0.937179	0.062821	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.324668	0.324668	0.220339	0.220339	22	25
THETAbin2	NO2+NO3bin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.264000	-0.857258	0.142742	-0.857258	0.142742	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.405207	0.405207	0.220339	0.220339	22	26
THETAbin2	PHSPHTbin2	-0.325322	-0.325322	-0.325322	2	2	3	0	0.462000	-0.395962	0.604038	-0.395962	0.604038	0	-0.400000	0.600000	-0.400000	0.600000	0	0.982800	0.585654	0.585654	0.301974	0.301974	22	27
SALNTYbin2	OXYGENbin2	0.113734	0.113734	0.113734	1	1	4	0	0.816000	1.000000	0.000000	1.000000	0.000000	0	1.000000	nan	1.000000	nan	0	0.983012	0.000000	0.000000	nan	nan	23	24
SALNTYbin2	SILCATbin2	-0.227469	-0.227469	-0.227469	1	1	4	0	0.339000	-0.821043	0.386785	-0.821043	0.386785	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.556912	0.556912	0.000000	0.000000	23	25
SALNTYbin2	NO2+NO3bin2	-0.227469	-0.227469	-0.227469	1	1	4	0	0.340000	-0.997783	0.042399	-0.997783	0.042399	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.314573	0.314573	0.000000	0.000000	23	26
SALNTYbin2	PHSPHTbin2	0.227469	0.227469	0.227469	1	1	4	0	0.549000	0.719510	0.488733	0.719510	0.488733	0	0.500000	0.666667	0.500000	0.666667	0	0.983012	0.565599	0.565599	0.301974	0.301974	23	27
OXYGENbin2	SILCATbin2	-0.349677	-0.349677	-0.349677	1	1	4	0	0.183000	-0.817728	0.390466	-0.817728	0.390466	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.556912	0.556912	0.000000	0.000000	24	25
OXYGENbin2	NO2+NO3bin2	-0.349677	-0.349677	-0.349677	1	1	4	0	0.165000	-0.989307	0.093181	-0.989307	0.093181	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.340185	0.340185	0.000000	0.000000	24	26
OXYGENbin2	PHSPHTbin2	0.174839	0.174839	0.174839	1	1	3	0	0.847000	0.133489	0.914764	0.133489	0.914764	0	0.500000	0.666667	0.500000	0.666667	0	0.983012	0.630198	0.630198	0.301974	0.301974	24	27
SILCATbin2	NO2+NO3bin2	0.586251	0.586251	0.586251	1	1	4	0	0.099000	0.913173	0.086827	0.913173	0.086827	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.328342	0.328342	0.000000	0.000000	25	26
SILCATbin2	PHSPHTbin2	-0.268771	-0.268771	-0.268771	1	1	1	0	0.832000	0.221905	0.778095	0.221905	0.778095	0	-0.200000	0.800000	-0.200000	0.800000	0	0.983012	0.615444	0.615444	0.327044	0.327044	25	27
NO2+NO3bin2	PHSPHTbin2	-0.268771	-0.268771	-0.268771	1	1	1	0	0.834000	-0.126300	0.873700	-0.126300	0.873700	0	-0.200000	0.800000	-0.200000	0.800000	0	0.983012	0.626452	0.626452	0.327044	0.327044	26	27
